Position_nm,Real_Wavefunction,Imaginary_Wavefunction,ProbabilityDensity,PotentialEnergy_eV
0.776,-1.67974029684925,5.47541824139219,32.8017323830296,0
0.78,-2.64884175172219,4.89137894172497,30.9419505772171,0
0.784,-3.45953992729219,4.14686466908437,29.1649030922291,0
0.788,-4.08784012826526,3.27998874157535,27.4687630591168,0
0.792,-4.5182792571649,2.331897832321,25.8525949461099,0
0.796,-4.74417887710039,1.34493787778225,24.316091113019,0
0.8,-4.76750697475011,0.360900400596241,22.8593718534415,0
0.804,-4.59835146092218,-0.580673480671187,21.48201784932,0
0.808,-4.2541218216848,-1.4440282277322,20.1827699962222,0
0.812,-3.75848515454913,-2.19846625409254,18.9594645273499,0
0.816,-3.14005692613932,-2.81936989161347,17.8088040851321,0
0.82,-2.4309848953915,-3.28893523193396,16.7267825214781,0
0.824,-1.66544351694056,-3.596537532618,15.7087843316493,0
0.828,-0.878076413695199,-3.73881131007925,14.7497282006643,0
0.832,-0.102528250202813,-3.7194427542882,13.8447664445166,0
0.836,0.629891461439277,-3.54863288743297,12.989558622965,0
0.84,1.29142365086456,-3.24232198802589,12.1804269200485,0
0.844,1.85883109958817,-2.82123167624962,11.4146012278704,0
0.848,2.31412733344398,-2.30970909990683,10.689941441585,0
0.852,2.64508172915805,-1.73449588988856,10.004933345966,0
0.856,2.84542634211734,-1.12349059099154,9.35868217646176,0
0.86,2.91476654772851,-0.504480184493927,8.75036428430422,0
0.864,2.85829249778604,0.0960524940545053,8.17906208451402,0
0.868,2.68624025906577,0.653973752334548,7.64356839816827,0
0.872,2.41315257659421,1.1484205765462,7.14217517855797,0
0.876,2.0570284055003,1.56252299297965,6.67284396462519,0
0.88,1.63834922388096,1.88387229762916,6.23316301316592,0
0.884,1.17901508761646,2.10481569191352,5.82032567375264,0
0.888,0.701326762331125,2.2225260949569,5.43148147032621,0
0.892,0.226992362529336,2.23882469473047,5.06386154638164,0
0.896,-0.223804416262723,2.15983463280511,4.71497405780309,0
0.9,-0.633180131785839,1.99546822020639,4.38281049714199,0
0.904,-0.986195731211316,1.7587300772185,4.06571350477241,0
0.908,-1.27136898243204,1.46496893889265,3.76251308141052,0
0.912,-1.48095751850977,1.13107264399221,3.47256049761816,0
0.916,-1.61106277931272,0.774607305909361,3.19553975725499,0
0.92,-1.66158590834066,0.412997310268304,2.93143450908511,0
0.924,-1.63597885886782,0.0627718455280022,2.68036713125345,0
0.928,-1.54086340941906,-0.261149364714333,2.44245903717722,0
0.932,-1.38556432479843,-0.546012838605891,2.21791851807658,0
0.936,-1.18150870126182,-0.781646976127644,2.00693480644688,0
0.94,-0.941562162591445,-0.960773502572295,1.80962502926891,0
0.944,-0.67937937921056,-1.07914956288612,1.62612011997382,0
0.948,-0.408720699739075,-1.13554857385879,1.45652317398792,0
0.952,-0.142818999296413,-1.13164796611154,1.30102438576441,0
0.956,0.106157889108988,-1.07175601389498,1.15993045074014,0
0.96,0.327596653153625,-0.962420055603495,1.03357193058529,0
0.964,0.512835930396236,-0.812001002384755,0.92234631937922,0
0.968,0.655403990694413,-0.630171679739415,0.826670736963758,0
0.972,0.751178611824162,-0.427374628743028,0.746918380155316,0
0.976,0.798417000214805,-0.214318673350638,0.683402199978786,0
0.98,0.79764321141005,-0.00146906010261054,0.636236850846123,0
0.984,0.75147116949948,0.201437834331575,0.605286119689112,0
0.988,0.66435506576541,0.385762860371062,0.590180637849826,0
0.992,0.542226195794111,0.544279297182121,0.590249200746417,0
0.996,0.392122994944609,0.671409581180087,0.604551268864749,0
1,0.221788052151077,0.763333792561804,0.631868418943757,0
1.004,0.0392290948457892,0.818029553438496,0.670711272181205,0
1.008,-0.147664732416145,0.835248345643384,0.719444672099542,0
1.012,-0.331463013702963,0.816355480157889,0.776303999436868,0
1.016,-0.505527881163478,0.76413083744235,0.839454375363983,0
1.02,-0.664251351290442,0.682523925387196,0.907068766417124,0
1.024,-0.803226619900661,0.576338777705578,0.9773393896042,0
1.028,-0.91938272255768,0.450922214359066,1.04859543394006,0
