TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
8600,2.37717560126584e-16,1.00000163113022,2.07210455397257,59.3690245483286,0,59.3690245483286,NaN,NaN,NaN,NaN
8700,2.40481717802474e-16,1.00000163099597,2.08461738604009,59.3690245398883,0,59.3690245398883,NaN,NaN,NaN,NaN
8800,2.43245875478365e-16,1.0000016308692,2.09713021830688,59.3690245327089,0,59.3690245327089,NaN,NaN,NaN,NaN
8900,2.46010033154255e-16,1.00000163077747,2.10964305076009,59.3690245282438,0,59.3690245282438,NaN,NaN,NaN,NaN
9000,2.48774190830146e-16,1.00000163073462,2.12215588338642,59.3690245269687,0,59.3690245269687,NaN,NaN,NaN,NaN
9100,2.51538348506036e-16,1.00000163074044,2.13466871617191,59.3690245284982,0,59.3690245284982,NaN,NaN,NaN,NaN
9200,2.54302506181927e-16,1.00000163078396,2.14718154910202,59.369024531883,0,59.369024531883,NaN,NaN,NaN,NaN
9300,2.57066663857817e-16,1.00000163084843,2.15969438216208,59.369024535981,0,59.369024535981,NaN,NaN,NaN,NaN
9400,2.59830821533708e-16,1.00000163091648,2.17220721533781,59.3690245397741,0,59.3690245397741,NaN,NaN,NaN,NaN
9500,2.62594979209598e-16,1.00000163097404,2.1847200486158,59.3690245425599,0,59.3690245425599,NaN,NaN,NaN,NaN
9600,2.65359136885489e-16,1.00000163101248,2.19723288198389,59.3690245440256,0,59.3690245440256,NaN,NaN,NaN,NaN
9700,2.68123294561379e-16,1.00000163102904,2.20974571543135,59.3690245442132,0,59.3690245442132,NaN,NaN,NaN,NaN
9800,2.7088745223727e-16,1.00000163102582,2.22225854894884,59.3690245434057,0,59.3690245434057,NaN,NaN,NaN,NaN
9900,2.7365160991316e-16,1.0000016310081,2.23477138252833,59.369024542006,0,59.369024542006,NaN,NaN,NaN,NaN
10000,2.76415767589051e-16,1.00000163098245,2.24728421616286,59.3690245404206,0,59.3690245404206,NaN,NaN,NaN,NaN
