TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
8400,2.32189244774803e-16,1.00004485242575,1.33961109316661,7.83788007813594,-399.085247480458,-391.247367402322,NaN,NaN,NaN,NaN
8500,2.34953402450693e-16,1.00007425900545,1.33516846583835,8.50752540678836,-399.76928552752,-391.261760120731,NaN,NaN,NaN,NaN
8600,2.37717560126584e-16,1.00006915018431,1.33051371933912,9.207390560087,-400.46443220972,-391.257041649633,NaN,NaN,NaN,NaN
8700,2.40481717802474e-16,1.00006333400743,1.32562417396591,9.93741531358669,-401.194374309574,-391.256958995987,NaN,NaN,NaN,NaN
8800,2.43245875478365e-16,1.00007219320893,1.32057889360073,10.6976254884861,-401.956481885247,-391.258856396761,NaN,NaN,NaN,NaN
8900,2.46010033154255e-16,1.00006417817969,1.31529182257917,11.488009306483,-402.74473352094,-391.256724214456,NaN,NaN,NaN,NaN
9000,2.48774190830146e-16,1.00007008205701,1.30983344496463,12.3085633496102,-403.567032489509,-391.258469139899,NaN,NaN,NaN,NaN
9100,2.51538348506036e-16,1.00006609221446,1.30415489831331,13.1592552051963,-404.416420581677,-391.257165376481,NaN,NaN,NaN,NaN
9200,2.54302506181927e-16,1.00006892844539,1.29828646227755,14.0401659710947,-405.298387725603,-391.258221754508,NaN,NaN,NaN,NaN
9300,2.57066663857817e-16,1.00006656570912,1.29221064154684,14.9511250536564,-406.208343193446,-391.257218139789,NaN,NaN,NaN,NaN
9400,2.59830821533708e-16,1.00006866329179,1.28593763507865,15.8923541186924,-407.150552713278,-391.258198594586,NaN,NaN,NaN,NaN
9500,2.62594979209598e-16,1.00006723207194,1.27946177039516,16.8636248684221,-408.121073683893,-391.257448815471,NaN,NaN,NaN,NaN
9600,2.65359136885489e-16,1.00006710138104,1.2727845141748,17.8650276657314,-409.122583702407,-391.257556036676,NaN,NaN,NaN,NaN
9700,2.68123294561379e-16,1.00006984333449,1.26591062972229,18.8967378306036,-410.155311542349,-391.258573711746,NaN,NaN,NaN,NaN
9800,2.7088745223727e-16,1.00006377468017,1.25882687073355,19.958150531836,-411.214234198067,-391.256083666231,NaN,NaN,NaN,NaN
9900,2.7365160991316e-16,1.00007304947022,1.25155636168138,21.0503360983541,-412.310375429923,-391.260039331569,NaN,NaN,NaN,NaN
10000,2.76415767589051e-16,1.00006187841945,1.24406787053634,22.171807266711,-413.426946471219,-391.255139204508,NaN,NaN,NaN,NaN
