TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
3300,9.12172033043867e-17,1.00006686065807,1.58824484738398,185.576660077456,-573.111704678726,-387.535044601269,NaN,NaN,NaN,NaN
3400,9.39813609802772e-17,1.00006676014094,1.6103660584031,188.259210088033,-575.79421310703,-387.535003018997,NaN,NaN,NaN,NaN
3500,9.67455186561677e-17,1.00006682039367,1.63263822791397,190.811801760208,-578.34682863862,-387.535026878412,NaN,NaN,NaN,NaN
3600,9.95096763320582e-17,1.00006679488467,1.65505244422197,193.230476299205,-580.765494268648,-387.535017969443,NaN,NaN,NaN,NaN
3700,1.02273834007949e-16,1.00006679759188,1.67760004229448,195.511486162113,-583.046503617438,-387.535017455326,NaN,NaN,NaN,NaN
3800,1.05037991683839e-16,1.00006680512595,1.70027223549897,197.651300105287,-585.186321881547,-387.53502177626,NaN,NaN,NaN,NaN
3900,1.0780214935973e-16,1.00006679635938,1.72306016973355,199.646608088357,-587.18162559579,-387.535017507433,NaN,NaN,NaN,NaN
4000,1.1056630703562e-16,1.00006680217926,1.74595502659491,201.494326107545,-589.029346211838,-387.535020104293,NaN,NaN,NaN,NaN
4100,1.13330464711511e-16,1.00006679975324,1.76894789928822,203.19160033402,-590.726619487986,-387.535019153966,NaN,NaN,NaN,NaN
4200,1.16094622387401e-16,1.00006680006026,1.79202988567559,204.735811202422,-592.270830369439,-387.535019167017,NaN,NaN,NaN,NaN
4300,1.18858780063292e-16,1.00006680049463,1.81519204841968,206.124577004316,-593.659596431493,-387.535019427176,NaN,NaN,NaN,NaN
4400,1.21622937739182e-16,1.00006680009455,1.83842542713795,207.355757194796,-594.890776426195,-387.535019231399,NaN,NaN,NaN,NaN
4500,1.24387095415073e-16,1.00006680026228,1.86172104532029,208.427455360076,-595.962474660976,-387.5350193009,NaN,NaN,NaN,NaN
4600,1.27151253090963e-16,1.00006680024848,1.88506990703011,209.338021816759,-596.873041119646,-387.535019302887,NaN,NaN,NaN,NaN
4700,1.29915410766854e-16,1.00006680021915,1.90846300261126,210.08605588717,-597.621075173253,-387.535019286083,NaN,NaN,NaN,NaN
4800,1.32679568442744e-16,1.00006680023861,1.931891310498,210.670407815875,-598.20542711052,-387.535019294644,NaN,NaN,NaN,NaN
4900,1.35443726118635e-16,1.0000668002344,1.95534579948654,211.090180334584,-598.625199628736,-387.535019294152,NaN,NaN,NaN,NaN
5000,1.38207883794525e-16,1.00006680023264,1.97881743155573,211.344729892171,-598.879749184597,-387.535019292426,NaN,NaN,NaN,NaN
