TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
3700,1.02273834007949e-16,1.00000010880525,1.45901138469337,59.9206800629955,-0.551442703117499,59.369237359878,0.999058594938829,2.50001613891024e-07,0.000907951671198703,NaN
3800,1.05037991683839e-16,0.99999329073346,1.47153115185717,60.1660759581713,-0.797334313696278,59.368741644475,0.998633068523094,4.64155276244138e-07,0.00131340156362346,NaN
3900,1.0780214935973e-16,0.999985316459532,1.48405715870135,60.5043655465259,-1.136399002287,59.3679665442389,0.998048209578254,8.47946301338154e-07,0.00187274903287664,NaN
4000,1.1056630703562e-16,0.999980379077848,1.49659975221891,60.964022115707,-1.59681715881002,59.367204956897,0.997260536173652,1.52438972149041e-06,0.00263265592210998,NaN
4100,1.13330464711511e-16,0.999983845747157,1.50917214935799,61.5795523613332,-2.21259779369247,59.3669545676407,0.996217892668602,2.69663600220767e-06,0.00364947702199213,NaN
4200,1.16094622387401e-16,0.999999428318214,1.52178564242005,62.3916245451484,-3.02390781778848,59.3677167273599,0.994856026530876,4.69447239033138e-06,0.00498981364109308,NaN
4300,1.18858780063292e-16,1.00002559914482,1.5344435279477,63.4467964456355,-4.07714838233538,59.3696480633001,0.993094819676705,8.04322568471859e-06,0.00673064393378858,NaN
4400,1.21622937739182e-16,1.00005329179895,1.547137320561,64.7969571840289,-5.42470330759122,59.3722538764377,0.990836336365684,1.35627589872704e-05,0.00895890794145029,NaN
4500,1.24387095415073e-16,1.00006716245737,1.55984919467138,66.4986404235163,-7.1242891119988,59.3743513115175,0.987967076656765,2.25080165812203e-05,0.0117704355058677,NaN
4600,1.27151253090963e-16,1.00005143050883,1.57256236896426,68.6123014080013,-9.23785510722318,59.3744463007781,0.98436553365188,3.67589049192161e-05,0.0152681379124497,NaN
4700,1.29915410766854e-16,0.999998779229807,1.58527670464615,71.2014797373829,-11.8299961798076,59.3714835575753,0.979913560459172,5.90738408812494e-05,0.0195594007350289,NaN
4800,1.32679568442744e-16,0.999918190796671,1.59802227127869,74.3315225724838,-14.9658841120196,59.3656384604642,0.974507370156209,9.34187685650836e-05,0.0247526772150377,NaN
4900,1.35443726118635e-16,0.999836669210681,1.61086209447459,78.0674746802127,-18.7087971928368,59.3586774873759,0.968062955642958,0.000145382613056544,0.0309533969239137,NaN
5000,1.38207883794525e-16,0.999791734134445,1.62387872811408,82.4709143413912,-23.1173657941532,59.3535485472379,0.960512594394382,0.000222697086397322,0.0382593717007717,NaN
5100,1.40972041470416e-16,0.999815953483686,1.63714695284022,87.5958253632382,-28.2426199858735,59.3532053773647,0.951793597779899,0.000335858936817037,0.0467558455746891,NaN
5200,1.43736199146306e-16,0.99991957527007,1.65070319105197,93.4839714907247,-34.1248494708589,59.3591220198658,0.941835378347853,0.00049885470743774,0.0565102100700119,NaN
5300,1.46500356822197e-16,1.00007976005121,1.66452637574803,100.160576632363,-40.7903487212519,59.370227911111,0.930553287313262,0.000729954610912175,0.0675665272922687,NaN
5400,1.49264514498087e-16,1.00024316866815,1.67854190856185,107.631087725797,-48.2482081705272,59.3828795552693,0.917855793950134,0.0010525187462545,0.0799401591098497,NaN
5500,1.52028672173978e-16,1.00034308128544,1.69265068199594,115.879441651479,-56.4873983899725,59.3920432615069,0.903665799940834,0.00149575515843619,0.0936129249234649,NaN
5600,1.54792829849868e-16,1.00032534655056,1.7067733347719,124.867917445861,-65.4746386298139,59.3932788160467,0.887949590246881,0.00209534294626502,0.108529587844407,NaN
5700,1.57556987525759e-16,1.00017270781793,1.72089179816534,134.538344803326,-75.1536561883999,59.3846886149265,0.870741931989151,0.00289389026084619,0.124596648894035,NaN
5800,1.60321145201649e-16,0.999916882069898,1.73506986140362,144.814088152356,-85.4461102996278,59.367977852728,0.852156274815763,0.00394118878573688,0.141683899899973,NaN
5900,1.6308530287754e-16,0.999632346369676,1.74944215595687,155.601921398667,-96.2537899273832,59.3481314712836,0.832374663615913,0.00529425321584575,0.159628053650611,NaN
6000,1.6584946055343e-16,0.999413049068832,1.76417318498422,166.793042905167,-107.461256313462,59.3317865917045,0.811620090121255,0.00701710258058107,0.17823708230503,NaN
6100,1.68613618229321e-16,0.999340042241707,1.77939962253199,178.262753064452,-118.937851168297,59.3249018961548,0.790121331838205,0.00918014613228601,0.197293521168222,NaN
6200,1.71377775905211e-16,0.999451630313373,1.79517568964579,189.868908323337,-130.538332343162,59.3305759801741,0.768083259416987,0.0118590362953134,0.21655551856279,NaN
6300,1.74141933581102e-16,0.999726895705124,1.81144099138233,201.450591966363,-142.102794755809,59.3477972105536,0.745672574581505,0.0151327913911001,0.235756736145981,NaN
6400,1.76906091256992e-16,1.00008891729782,1.82802324488757,212.829234630642,-153.45765744386,59.3715771867823,0.723022268830044,0.0190811733524269,0.254608059753272,NaN
6500,1.79670248932883e-16,1.00042734607273,1.84467712063279,223.814226350231,-164.419772601135,59.3944537490953,0.700250790661934,0.0237814390170639,0.272804509810472,NaN
6600,1.82434406608773e-16,1.00063341527398,1.86114826293101,234.21384463189,-174.80494433778,59.4089002941096,0.67748640892625,0.0293048003844965,0.290039443013004,NaN
6700,1.85198564284664e-16,1.00063598808729,1.87724213341755,243.849893496974,-184.440031482171,59.409862014803,0.654886300658317,0.0357130581302357,0.306024687915601,NaN
6800,1.87962721960554e-16,1.00042637448058,1.89287401555572,252.571993493134,-193.175439242912,59.3965542502217,0.632643139293538,0.043055737312767,0.32051130551759,NaN
6900,1.90726879636445e-16,1.00006293075047,1.90808138688023,260.266790115464,-200.893933649109,59.3728564663547,0.610976894281588,0.051367920024022,0.333304217892228,NaN
7000,1.93491037312335e-16,0.999653131302995,1.92299228877043,266.858865541474,-207.512767063448,59.3460984780261,0.590114930846337,0.0606685736152388,0.344265768172615,NaN
7100,1.96255194988226e-16,0.999318744453263,1.93775939963404,272.30322783629,-212.978618658937,59.3246091773536,0.57026709784914,0.0709591374554174,0.353307354418669,NaN
7200,1.99019352664116e-16,0.999156057934778,1.95248314529656,276.573259873029,-217.258374196791,59.3148856762379,0.551602887309732,0.0822221544342219,0.360374147191329,NaN
