TimeStep,Time_s,TotalProbability,MeanPosition_nm,KineticEnergy_eV,PotentialEnergy_eV,TotalEnergy_eV,Reflection,Transmission,InteractionProbability,CentralWellProbability
8500,2.34953402450693e-16,0.999486604650557,2.15021787463245,334.126418969362,-274.787261796274,59.3391571730877,0.540314649827128,0.457360194006218,0,NaN
8600,2.37717560126584e-16,0.999485866253728,2.17069169274831,345.135479101684,-285.794852103911,59.3406269977733,0.522021549960842,0.475733431974422,0,NaN
8700,2.40481717802474e-16,0.99958638210934,2.19166352403806,355.631389814254,-296.283664873813,59.3477249404405,0.504697388271175,0.493243769421051,0,NaN
8800,2.43245875478365e-16,0.99975440612955,2.21305246619223,365.58803577626,-306.229953089171,59.3580826870891,0.488346960332519,0.509851113633321,0,NaN
8900,2.46010033154255e-16,0.999945999599783,2.23475813986947,374.987050182844,-315.618092750347,59.368957432497,0.472951427098848,0.525528924157554,0,NaN
9000,2.48774190830146e-16,1.00011876194897,2.25668326789171,383.817963158856,-324.440018026485,59.3779451323714,0.458481018400529,0.540263297410009,0,NaN
9100,2.51538348506036e-16,1.00024110882351,2.27875161114972,392.078103825001,-332.694628791785,59.3834750332158,0.444905307206463,0.554051997819541,0,NaN
9200,2.54302506181927e-16,1.00029741326485,2.30091804161419,399.772205272266,-340.387184298775,59.3850209734913,0.432199352189291,0.566903456341466,0,NaN
9300,2.57066663857817e-16,1.00028858787953,2.32316965109441,406.911638967203,-347.528598110249,59.3830408569542,0.420345435351112,0.578835595399431,0,NaN
9400,2.59830821533708e-16,1.00022870785892,2.34551854452601,413.513182358286,-354.134483428511,59.3786989297757,0.409331253521307,0.58987423115588,0,NaN
9500,2.62594979209598e-16,1.00013901212687,2.36798858272987,419.597313962715,-360.223865959807,59.373448002908,0.3991460448916,0.600050918111166,0,NaN
9600,2.65359136885489e-16,1.00004113152853,2.39060007605496,425.186302759417,-365.817729152405,59.3685736070123,0.389776227905416,0.609400513667878,0,NaN
9700,2.68123294561379e-16,0.999951626166799,2.41335785261129,430.302710346165,-370.937878620021,59.3648317261446,0.381201823843475,0.61795927612452,0,NaN
9800,2.7088745223727e-16,0.999879618037034,2.43624793706152,434.969066713586,-375.606744907311,59.3623218062749,0.373394416046039,0.625764529097963,0,NaN
9900,2.7365160991316e-16,0.999828212697606,2.45924494543284,439.209092342963,-379.848415592005,59.3606767509582,0.366316852295093,0.632856377495135,0,NaN
10000,2.76415767589051e-16,0.999798624956152,2.48232642833547,443.049894599979,-383.690383704247,59.3595108957326,0.359924458052214,0.639280619476526,0,NaN
